TC5_W35,TC6A_W35,TC6B_W35,SNSA_W35,SNSB_W35,SNSE_W35,SM6A_W35,F_SEX_FINAL,F_CREGION_FINAL,F_EDUCCAT_FINAL,F_RACECMB_RECRUITMENT,F_AGECAT_FINAL,F_INCOME_FINAL,F_IDEO_FINAL,SM6B_W35,SM8A_W35,SM8B_W35,SM8C_W35,SM10A_W35,SM10B_W35,SM10C_W35,SM10D_W35,SM10E_W35,SM11_W35,SM3_W35,SM7_W35,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,WEIGHT_W35
2,1,1,1,0,0,1,1,3,1,3,1,1,4,2,1,2,1,1,1,1,1,1,2,2,2,2.8591430620169334,-1.4985903932770839,0.4346040908152836,0.3747000385361127,-0.5618370175051501,-1.0977148106809134,-1.1445629830823008,-0.9224070243624045,-0.7747239852857585,0.3417063899
2,2,1,1,0,1,3,1,3,2,1,1,7,1,2,1,2,1,1,1,2,2,2,2,2,1,-1.310987769558881,-0.43328893468216884,0.6261073873426342,-0.6082532133454117,-0.19670244584499888,-0.9750186917788091,2.5379946126135247,-0.3559387050851308,0.5270206290171676,0.3525961499
3,1,1,1,0,1,3,2,3,3,2,2,1,3,2,2,2,1,1,2,2,2,2,2,1,1,0.4633171909142545,-0.7760803670580586,-0.6949458725860734,0.9240719324771206,-0.27450706682183,0.06780880165240542,-1.0436072241054841,2.2168710410251022,1.2549840850857645,7.1457755586
1,3,3,1,0,0,1,2,2,3,1,2,2,3,3,2,2,2,1,2,1,2,2,2,2,1,0.8103834979909762,0.5040445987451477,-1.8682724663605628,-0.40739300172636755,-1.588608208380696,2.4545691435043513,-0.253279274159688,-0.03024917983603363,-0.5950215101513651,3.4817655868
3,3,3,1,0,0,3,2,3,2,2,2,2,2,3,1,1,1,2,2,2,2,2,2,1,2,-0.004297038755277441,-0.8507812720248268,-0.5997572308390474,0.6888520577118272,0.20227552264139056,0.2944341361605598,-0.07401886702702173,-0.22569512417405657,-0.7683448411700018,2.7523967398
1,3,3,1,0,1,3,2,3,3,1,1,2,4,3,2,2,2,2,2,2,2,2,2,1,2,1.0989780424035942,-0.7878315596050486,-1.0250935505157257,-0.6680820849046495,-0.2821256753183801,1.2254626539136309,-0.14924622391497389,-0.21010120525663906,-1.7075556605599336,2.9125976768
1,1,2,1,1,1,3,2,1,1,2,4,5,4,3,2,2,2,1,2,1,1,2,2,2,1,-1.1825769206810888,-0.9392478041925045,-0.952946340854912,0.08620327410103776,0.07994553445388407,0.0889956491041733,-1.0923334955978423,-0.9488369853247892,1.6795635509129367,1.1321463351
1,1,1,1,0,0,3,1,4,3,1,3,2,2,3,2,2,1,2,2,1,1,2,2,2,1,0.9160134331276583,-0.728517576980967,-0.36410595741583723,-0.094827688093826,-0.15672861003244581,-0.6841051387056766,0.746280957521881,-0.49002558160381526,0.26611356997305713,2.6308268638
3,1,3,1,0,0,1,2,2,1,1,2,8,3,3,2,2,2,1,2,1,1,2,2,2,2,0.77654865210504,-0.11571360507890367,0.592380019922963,0.09318473806047234,-0.855212865971644,-0.3623609718528919,-0.3647973098122657,0.513743324040788,-0.5843820702718182,0.9140661204
3,1,3,1,0,0,1,2,3,2,1,3,3,4,2,1,2,2,2,2,2,2,2,2,2,1,-0.28835587859408324,2.0256602076732855,-0.48434741024328337,3.4069588190950872,-1.163123720407809,1.3465804740373732,-1.4660309579704116,-1.3703072712601605,-0.17817632408081882,2.2006471854
1,3,3,1,0,0,2,2,2,1,3,1,4,5,1,2,2,2,2,2,2,2,1,2,2,3,-0.7254825215299149,0.008679008680803518,-0.8729764655667999,-0.2302242414277755,-0.104146641541709,-0.1997552018046851,-1.1902203648368146,-0.8983634602061578,-0.59790029106725,0.6918525843
1,3,3,0,0,0,2,1,3,1,2,3,7,4,1,2,2,2,2,2,2,2,2,2,2,3,0.07289677871360127,1.3340059796560695,-0.49791512122139775,-0.9419134415771461,-0.10814619082645244,1.4783578131589166,-1.2037260046631637,0.9339742712166925,-0.5774106446102033,0.1633212741
1,1,3,1,1,1,3,1,2,1,4,2,4,5,3,2,2,2,1,1,1,1,1,2,2,3,0.8790041419786643,-2.1279887263002824,-0.6932960490466586,-0.7643006164900907,0.2814251893593896,-0.22712904007860885,0.010218115293613314,1.0363138896754347,-1.5855528313193639,0.2753844546
1,1,1,1,1,0,3,1,1,2,1,3,9,3,3,2,2,2,1,2,1,1,2,2,2,1,0.31918630414564386,0.6742355476027744,1.599979638355661,0.6456532395300544,-0.8166567042027043,-0.022252484695467624,1.851930231078585,1.8152932256210692,-0.7558463389117358,0.7381534862
1,1,1,1,0,0,2,2,2,3,2,3,2,1,3,2,2,2,1,2,1,2,2,2,2,2,0.12427814901247723,0.7867853383907506,-0.26021379154723845,-0.7263717127357247,-0.04724775719000332,0.12083542121252652,-0.31966367586491096,-0.07531135491950508,-1.6242504220940734,0.2863219102
3,3,1,0,0,0,3,2,3,1,3,4,9,3,3,2,2,2,2,2,1,1,1,2,2,2,0.2080385140017424,0.3904147526451138,0.7928086579958884,-0.02256533255246602,1.0245944128472642,-0.07264553827232875,-0.5213069106017979,0.10039016252557662,-0.5854632204292296,0.1774238846
3,3,3,0,0,0,3,2,3,3,1,2,1,4,3,2,2,2,2,2,2,2,2,2,1,2,1.4235792490393464,-1.0760013238950994,-0.5123002425883414,-0.32592937875371564,0.5147654522561316,-0.2817683005133599,-0.10378175622497031,-1.1924336648858085,1.4274751823193774,0.6544345142
2,3,1,1,0,0,2,1,3,1,1,3,9,2,2,2,2,2,2,2,2,2,2,2,2,1,-0.22753163108944013,1.2189385348466466,-1.9206895850708547,-0.5269041606126672,0.06184117893048516,-0.8296727397634965,-0.3881084076142382,0.678578704759398,-0.5509174465499519,1.597428007
1,1,2,1,0,1,3,2,4,2,1,1,3,3,1,2,2,2,1,2,2,1,2,2,2,1,-0.7532153436817066,1.7216544644984695,0.2988189435888954,-1.0218899826575631,-1.556209611018573,1.1288106131041433,-0.6818266672606415,-1.5591232411220295,1.5079074434928474,0.4725269289
3,1,2,1,0,0,2,1,1,1,1,4,6,4,3,2,1,2,2,2,2,2,2,2,2,2,0.9956322375502904,0.63320214524955,0.607504737340785,-0.6971055776857971,0.5345537953496583,-0.12854719218187083,-1.0509936067501897,0.7052282903437321,0.46012809755661255,0.8570880343
1,3,1,1,0,1,1,2,2,1,1,2,8,5,2,2,1,2,2,2,2,2,2,2,2,3,-0.9597299694122952,0.7010934998855027,-0.5695812872224232,0.8153660377886268,-0.710219909680633,-0.9887416810468991,0.4596004756072304,-0.6738366645023774,-0.6783955638122259,0.593113325
1,1,1,1,0,0,3,2,2,3,1,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0.2650179059981426,-0.03709790760935671,0.2530460056820043,-0.6771562533388275,0.3169747335593957,-1.016429556041567,-0.7536405586429139,-0.26061001304285525,-0.37347893986381686,0.3900845593
3,3,3,1,0,1,3,2,2,3,2,2,1,3,1,2,2,1,1,2,1,1,1,1,2,2,-1.1113754466229921,-0.6544584006681873,-1.3861115468456202,-0.055147532730873736,-0.08270913460881332,0.20500299207492254,-1.0125988889510111,-1.251961037871306,-0.38593318041612545,1.7057009234
1,3,3,1,0,0,1,2,3,1,1,2,7,2,3,2,2,2,2,2,2,2,2,2,2,1,2.2699783738141157,0.23903270008391342,-0.7314663937127183,-1.3005829556548523,0.7290320584856264,1.861247421712737,-1.5273679103483286,0.02515863383858173,0.35477014363347276,3.0512605084
2,1,3,1,1,1,3,2,3,2,4,2,4,5,3,2,2,2,2,2,2,2,2,2,2,2,-0.5858046563293272,0.16626514558029776,0.7268595138548938,0.629185651018926,1.146725462356236,2.722922692009092,1.6802620324140045,1.5537351368467072,1.086767940011804,0.8188579929
3,1,1,1,0,1,3,2,4,1,4,2,7,4,3,2,2,2,2,1,1,1,1,2,1,4,-0.7982221721905803,-0.39116026145015187,-0.22339410782378294,-0.45364354522323025,0.21527743890936538,-0.24338079606457974,-1.2733828184049498,1.0867743369022875,-0.4421377157927928,0.5616708976
3,3,3,1,0,0,3,1,2,2,1,2,7,2,1,1,2,2,2,2,2,2,2,2,2,1,2.0850617112525898,1.036153789687355,1.9157393900787802,-1.0279163514155762,1.167763823737568,-1.2021280589087249,-0.008254247295526138,-2.253600160473023,-1.45443335742404,2.5637400561
1,3,3,1,0,0,1,2,4,2,1,4,3,2,2,1,1,1,2,2,2,2,2,2,1,2,-0.9082441754325534,-0.6563703946341648,-0.556925011881862,0.9657777039824232,-0.5688239278666227,0.3206684205779791,0.024887041786708305,-0.05839982025656902,-0.7255072728942168,0.7288176118
1,3,3,1,0,0,3,2,1,3,1,4,7,3,3,2,2,2,2,2,2,2,2,2,2,2,1.5251819569897052,0.5417612103346477,0.7493102439696491,0.011125278001469105,-0.7365320207079911,-0.17591232488828115,-0.48885968060140056,0.3971932486978834,-0.7533359415271106,0.4931207672
3,3,1,1,0,0,3,1,3,3,1,3,1,2,3,2,2,2,1,2,1,2,1,2,1,1,-1.039510751358315,-1.7313622861209923,-1.3089736805287269,0.40027654366970983,0.9137994698712473,-0.038696581404476245,-0.5419275404054209,1.0284442840094254,1.4246422770872331,0.5845479017
3,3,1,1,1,0,3,1,1,1,3,1,8,3,3,1,1,1,2,1,2,1,2,2,2,2,0.14982766459293062,0.4784358993694556,-1.1742511260025208,-0.6055601492816608,0.1896332118059549,-0.6366027118028558,-1.454937492624187,-0.7495703559045342,1.6785775416433597,0.5099641128
3,3,2,1,0,1,2,1,1,2,9,1,5,3,3,2,2,2,2,2,2,2,2,2,1,1,-1.517377796308382,1.056430639403932,-0.7591511987559779,-0.28063913053649686,0.8978207640979107,-0.5167334040459459,2.0215579111437787,0.716274006376676,0.38392602861896014,3.148929628
1,1,1,1,0,0,3,2,3,3,1,3,1,3,3,2,1,2,2,2,1,1,2,2,2,4,-0.8359251798447281,-1.8626989262783267,0.45906680998961075,-0.12069028450540938,-0.6137653113215287,-0.10239264257045837,2.609851404947257,0.5801745692843772,-1.7116679440674445,1.9080452507
1,3,2,1,1,0,3,1,3,2,2,2,6,3,3,2,2,2,2,2,1,2,2,2,1,2,1.14966583069816,-1.132692675339205,0.8754459531900235,-0.5270310791307644,-0.26078744554701727,-0.10001559738331378,-0.3172169856054229,0.16540273066363875,-0.48531029753144167,0.514480003
1,1,3,0,0,0,2,2,3,1,1,4,8,4,1,2,2,2,2,2,2,2,2,2,2,3,-0.7865075489071138,1.35577694055356,0.4697520169282403,0.5518489587401145,0.0808507437807227,0.7038230743913924,-0.432287118491536,-0.5851077248688364,0.37224103326071545,0.4226573073
1,3,3,0,1,0,3,1,4,1,5,2,8,4,3,2,1,2,2,2,2,2,2,2,1,3,-0.2645032539980279,-0.7642960581953404,-0.9622878601262126,0.63781454646337,-0.9067532666435482,0.08060696303089519,-0.07227328562951899,0.40835321788317425,0.37431715304722185,1.5379559889
1,1,2,1,1,0,3,2,3,1,1,3,8,5,3,2,2,2,1,1,1,1,1,2,2,1,-1.1427483799525255,-0.7274815907632997,-0.4318034071277083,-0.4221260850677167,-0.8112859815274994,-0.521221049476883,1.0231512029002223,0.12743970216334,-1.3837853232537705,0.3771487359
1,3,3,1,0,1,3,2,3,1,1,2,2,3,3,2,2,2,2,2,2,1,2,2,2,1,-0.3470887031911735,0.27600246802635137,1.8985869598186287,-0.7134349873621979,1.0187291639998712,0.2875525629963213,0.3912156740909723,-1.7210444115592696,-0.4372613797606783,1.9323731306
1,3,3,1,0,0,3,2,2,3,1,3,1,5,3,1,1,1,2,2,2,2,1,2,1,2,-0.39761145440055995,-1.451994389906869,-0.656164138065307,0.5628790773220321,0.7885069777652606,0.30905972921190616,-0.045086496081921446,-0.21530880369683356,1.3578952132920736,1.2764006758
3,1,3,1,0,0,3,2,3,2,2,3,3,3,3,2,1,1,1,2,1,1,2,2,1,4,-0.6027805920570887,-0.3595175092323026,-0.7189865671194028,0.8040281550249821,-1.4258550663480338,-0.15217533289686222,-0.5912950548157658,-1.3392653106747066,1.4751577509151999,1.0373709502
1,1,3,1,0,0,3,2,3,3,1,3,2,1,3,2,2,2,1,2,2,2,2,1,2,3,-0.29472182498863214,1.3334336738548156,0.3963196223895412,-0.7675005028269053,-0.13870801965578397,1.2723811356537083,-0.3632168922669879,-0.41814446769515323,-0.643058655188284,1.5869615235
1,1,3,1,0,1,3,2,1,1,1,2,9,4,2,2,2,2,1,2,1,1,2,1,2,3,-0.43896353535947163,-0.37180034281029584,0.07627305623609054,-0.5453702928070798,0.04809847274055294,-0.7445812333598445,-0.10042338754443897,-0.4232955322056995,-0.46182958115559364,0.8712565118
1,3,1,0,0,0,3,1,2,2,1,1,6,2,3,1,2,1,2,2,1,2,1,2,2,4,0.7318876684202601,-0.42394386296697867,-1.8010396728713653,-0.7834769968327409,-0.0778099910371185,-0.3283935406164693,1.5358147869297805,-0.28627852950392496,1.5249624404444706,4.6252281996
3,3,1,1,1,1,3,1,1,1,3,2,7,4,3,1,1,1,2,1,2,2,2,2,2,1,0.1199791313665871,-0.14514099995417698,-0.1461866713643332,-0.25241113622095873,0.5653004260636715,-1.003933950140647,-0.3862091933635675,0.4621200344700831,-0.3552301374937032,2.6908636973
3,3,1,1,1,1,3,1,3,2,2,2,7,3,3,2,2,2,2,2,2,2,2,2,2,3,0.9554831315384265,0.4064638998368574,1.5995347201601453,0.40049826349419326,-1.6458655377217701,1.451538939689434,1.7323547503210304,1.8659788207407721,0.053509576889738994,0.3697604144
1,3,3,0,1,0,3,1,4,2,5,1,5,3,3,2,2,2,2,2,2,2,2,2,2,4,0.6811608714550027,-0.803562734445256,0.8322631329605247,-0.6478804945496976,0.2657990629378544,0.17083650071836065,0.4663563812735866,0.07784319732406238,-1.618358896730827,0.2150264737
3,1,1,1,0,0,3,2,3,1,1,3,6,3,3,2,2,2,2,2,2,2,2,2,2,2,1.4628359759799079,-0.7575213199872056,-0.07192871611602608,-0.7338538664143535,0.30839442826112745,-0.9369110773998715,0.7060829286938981,-0.49524027990743225,-0.5317670687495871,0.5917444803
1,1,1,1,0,0,1,1,4,2,1,3,8,4,3,2,2,2,2,2,2,2,2,2,2,3,1.2203728501386384,0.04022978177007325,-0.19978500777598185,0.31909454551668925,1.0391168478473627,0.7774705550897651,-0.4946362126930526,-0.5133622527774282,-0.8452962408042451,1.3623297788
1,3,3,1,0,1,3,2,2,2,1,1,4,5,3,2,2,2,1,1,1,1,1,2,1,3,0.3794708507590616,-0.9727549227674072,2.021423189834783,0.7749815708102858,-0.14301367128297787,-0.9981100448596272,-0.0021437776055873593,-1.7863503948494956,0.38368482345850996,0.770859003
3,3,3,1,0,1,3,2,3,3,2,2,2,3,3,1,1,1,2,2,2,1,2,1,2,2,-0.5760385657249129,-0.3021199530783286,-0.283117719525077,-0.5696358566386279,-0.6656425230547323,0.9232140092649931,-0.02159516439603841,-0.7345686475843776,-0.389361525118192,1.6175168955
1,1,1,1,1,1,3,1,4,1,1,2,9,4,2,1,2,2,2,2,2,2,2,2,2,2,0.07246460191620245,1.5411670240036646,-0.35125262185592826,-1.1107733189760232,0.36185395822912525,0.5887110021101031,-1.6507892255562848,-1.2755699643992675,0.5229412841578642,0.3615263111
3,3,1,1,0,1,2,2,3,1,1,3,9,2,2,2,2,2,2,2,2,2,2,2,2,1,-0.8714758299693965,0.9184137178057252,0.17584182967602757,-0.6594112164295423,0.1516518062201831,-0.15394614986121288,0.7742858336219559,0.41874468957492983,1.5271721519083876,0.4338248608
1,1,3,1,1,1,3,1,3,1,1,1,4,4,3,2,2,2,2,2,2,2,1,2,1,3,0.07019080703986381,1.6694208144768259,-1.662855592278743,-0.4703330731877415,-0.11811759305633067,0.012539665278670904,-0.11755932434537289,-0.8716525954454301,-0.5343981437689332,0.3892257154
3,3,3,1,1,1,1,2,3,1,1,3,8,3,2,2,2,2,1,2,1,1,2,2,1,2,0.8223225640767178,1.3438863956981775,-0.7423749319390456,0.3461133822390141,-1.9403717115858077,0.4325806661822697,0.9599292923600656,-0.2297992845787032,-0.7547142584663034,0.6661416016
2,3,3,1,0,0,3,1,2,3,1,4,2,4,3,2,1,1,2,2,1,1,1,2,2,2,-1.266544737616878,-1.7739671672895951,-1.6714328613942293,0.32967287948379626,0.5319394394682888,0.453378226219169,-0.35842919728979417,-0.12287840397098378,1.3828070843318,0.764264815
3,1,1,1,0,1,1,2,3,1,1,3,7,4,3,2,2,2,2,2,2,2,2,2,2,3,-0.6090810003337056,0.8158589009423718,0.1940057957747397,-0.6568209074425677,-0.07397049610027823,-0.18738942833258335,0.14010169159259608,-0.11543455088514207,-1.4464784664493677,0.7581867468
3,3,3,1,0,1,3,2,4,1,4,2,7,2,1,2,2,2,2,2,2,2,2,2,2,2,2.117797446632008,-0.3367436069366531,0.8527506077480325,-0.6469928447375854,0.7158941918263382,1.0597705599582665,2.0656587122059746,-1.5322201475142103,1.1607424346494377,0.521879776
3,1,3,1,0,1,3,2,2,1,1,1,3,4,3,2,2,2,2,1,1,1,1,2,2,1,0.1403673612629308,-0.09198024728270203,-0.6718691103592278,-0.618128028117229,-0.5628606717621131,0.3199574648173824,1.7489682504154724,0.13893591147898313,-0.7209199133276606,0.7220919368
1,3,1,1,0,0,1,2,2,1,1,2,9,3,1,2,2,2,2,2,1,1,2,1,2,4,-0.08744367989621547,-0.1482925004456035,-1.7736793520097975,1.2877003680534285,-0.8127104759026738,-0.7653747819696528,-0.0099366878725959,-0.08120777378267854,0.3384345404452901,0.5451917976
1,1,1,1,0,0,2,2,1,2,5,2,2,3,3,2,2,2,1,2,2,2,2,2,2,4,0.9721437191542264,-0.06538326200466749,0.2668635768541555,0.48426517933823643,1.1003176386278979,0.3580323231865876,0.9985941683205747,-1.308449786178389,-1.7794042011086004,3.6776479783
3,3,1,1,1,1,3,2,3,1,2,3,4,1,3,2,2,2,2,2,2,2,2,2,2,2,-0.7241289943354009,0.9655267436007795,-1.901387090385247,0.06416411371577048,-0.12577235711708112,2.2667760713668548,2.089168567107167,0.7987007250893481,-0.8993745694689623,2.2930697938
3,3,3,1,0,0,1,2,4,1,1,3,8,2,3,1,2,2,2,2,1,2,2,2,2,2,1.8063378765804812,0.10976974323634443,-0.050535073967926045,0.12246233168457922,-0.2939805927315787,-0.20198750636937216,0.5728317612891431,1.6069534024697214,-0.8033570254631555,0.3880338212
2,1,3,1,0,1,3,2,4,1,1,2,8,5,3,2,2,2,1,1,1,1,1,2,2,3,-0.7580265061080265,-0.6788859326748997,-1.1778839018810794,0.5119603130144975,-0.23391236894788425,-0.4873836690273391,-1.1945359567883225,0.07400713656838079,-1.5188166835886425,0.6640953749
3,1,3,1,1,1,3,2,3,2,1,1,5,4,3,2,2,2,2,1,1,2,1,2,1,3,-1.1697721413087785,0.28624603514117164,-0.279590087921348,-0.06713139338173661,-0.39240878252858047,0.7129350968448576,-0.1735559993337423,-1.7288169354143912,-0.6328730195186666,0.4627531603
2,3,1,1,1,0,1,2,3,2,1,3,6,2,1,2,2,2,2,2,2,2,2,2,2,2,0.6110806583299826,0.0869673192044889,-0.28652783475908455,1.4801005947695196,-0.25213188962676847,-1.2015270482971137,-0.21542184226160208,-0.19212647275560835,-0.7711532839297756,0.2146116364
3,3,3,1,0,1,3,2,2,3,5,1,1,2,3,2,2,2,2,2,2,2,2,2,1,3,-1.1466656452281105,-1.8907611413087935,-0.6483102666338537,0.1977084230326288,-0.5037372902410818,0.804394501080186,-0.8519596729611224,1.4619553288474634,0.4411676324953482,7.1457755586
1,3,1,1,0,1,2,2,4,2,5,3,1,1,1,2,2,2,2,2,2,1,1,2,2,1,-0.9099664093522082,-1.317357248245251,-0.35617106211416727,-0.2459626733505234,1.1091635842345335,-0.1562152642449509,-1.3038328330722102,1.587813959378794,-0.38428608619465415,0.5213279236
1,2,3,1,0,0,2,1,1,2,1,1,8,3,2,2,2,1,1,1,2,1,2,2,2,2,0.22524888170731586,-1.554787186839256,-0.11683705539044931,1.2280066170142663,0.33945124442671876,0.21854096140687124,1.2088540671022372,-0.8812823415712124,0.11228112347858267,2.345784604
1,3,1,0,0,1,2,1,4,2,4,2,2,3,3,2,2,2,2,2,2,2,1,2,2,2,-0.5790332419876737,-1.9151805346250577,0.41644724798184163,1.541780832092269,-0.021196251437723766,0.23667280201964203,-0.5491255549602242,-0.7538749991610254,1.1986107727283453,1.5960323672
3,3,3,1,1,1,3,2,3,1,1,2,7,5,3,2,2,2,2,2,1,1,1,2,2,3,0.41464199108219213,-0.8741086706682076,-0.5863526929420875,-0.4607506723724693,-0.30649836745032544,1.065382717894227,0.8050484310580556,-1.4414187247225863,-0.5832651174042903,0.8090311393
1,1,2,0,1,0,2,1,3,1,2,2,4,4,1,2,2,2,2,1,2,2,2,2,2,4,0.9843256851194175,-2.072001926708446,2.1012009606342623,-0.7920541139625573,-0.12010436310409534,-0.8390953920521645,-0.2142253618484632,-1.642697805690097,-0.27049605238153623,0.2353119781
3,3,1,1,1,1,2,1,3,1,5,2,5,2,2,2,1,2,2,2,1,2,1,1,2,1,0.521264260649548,-1.3516302526082598,0.6951161432372751,0.9696238340920733,0.8702958333795685,1.121063915585213,0.16284235135506328,0.6463423051479673,-0.9099307698629668,0.4970145754
1,1,1,0,1,0,3,2,3,2,1,2,5,2,3,2,2,2,2,2,2,2,2,2,2,2,0.8920677595029651,0.8805142050066513,-0.20818679251146366,-0.673304378752684,-0.06442506731735502,1.2905455888052857,-0.1434971332263606,0.20648295259932542,0.281433932677978,1.2936873318
1,3,3,1,1,1,3,2,4,3,1,1,5,4,3,2,2,2,2,1,1,1,2,2,2,1,-0.5452503463203251,-0.8506806576546933,0.01374777128424623,-0.785213682262251,0.050790435718263076,0.5854069830309774,-0.970099135813502,0.4016919842080019,0.5837366161235475,6.4547288127
2,3,3,0,0,0,2,2,3,1,4,3,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2.371329892647918,-0.07231749540611178,1.1200410625238375,-1.2607879285440562,1.0452831079304836,1.3240395110701026,1.5059229483811791,1.4290639887794683,0.18662513281215098,0.3365826107
3,3,3,1,0,0,3,1,1,3,5,2,1,3,3,2,2,1,1,2,2,1,1,2,2,2,0.4725458185306586,-1.5672758675127048,-0.37154737785548053,0.48666761342994075,-0.21033839812032915,-0.3665294847805732,-1.5899599827608424,1.1416084085580078,1.3961136483484498,0.6399792933
1,3,3,1,0,1,1,2,4,1,1,2,6,5,2,2,2,2,2,2,2,2,2,2,2,2,0.025351989474461475,0.2104321418664257,0.7337403730465569,0.19149550579414254,-0.023463156580496882,-1.0095066711973781,0.27788353678862543,-0.584802681225352,-0.6313446284826795,0.5540478569
3,1,1,0,1,1,1,2,3,1,1,1,4,4,3,2,2,2,2,2,2,2,2,2,2,1,-0.563900685415446,-0.2933404990023465,-0.6222130747315661,1.615469223398807,0.27273576905130686,-0.9343431311002683,1.5228041089720308,0.21903827529264286,1.085768273071089,0.6634628124
1,1,1,0,0,0,3,1,3,1,1,3,9,3,1,2,2,2,2,2,2,2,2,2,2,2,-0.5946387115150085,-0.002791302284544186,-0.0713225434354856,0.28017245666032115,-0.8664576515793797,-0.32102332310886345,-1.1829302752472801,-1.3331851109768234,0.613162925306969,0.3981743008
1,1,3,1,0,0,1,1,1,2,1,3,8,4,1,2,2,2,2,2,1,1,1,2,2,2,-0.7812629580713258,-2.4935190020892213,1.7676094325871672,0.9164821874053424,-0.45804499212903754,-0.786220277075144,1.9516600298008577,0.42869570336254975,1.2812130777015827,0.3291958634
3,3,1,1,0,0,2,1,4,2,1,1,5,3,3,2,2,1,2,2,2,1,2,2,2,2,-0.15037540788554316,1.2870785816499066,-1.0300528575917638,0.23206527203127225,-0.018879833687063648,-0.3995830370036052,0.4883618164098946,0.7002937554128474,0.33009249670251395,7.1457755586
1,1,3,1,0,0,3,2,3,1,1,1,9,5,3,1,1,1,2,2,1,1,2,2,2,3,-0.36843745008877465,1.5348614299994938,-1.3273322796775504,-0.5589910161869338,0.44969510543286134,0.34490795476126357,-0.25130781267581614,-0.6784026874528655,-0.6957191424194265,2.597437228
1,1,1,1,0,0,1,2,3,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0.7585308641743265,1.1967691947318524,0.458382940828218,0.9324537143691418,-0.31427760520738945,-0.4028092486382571,0.05385094003966527,-0.37233213790739905,0.1235102790683895,0.3400939177
1,3,3,1,1,1,2,2,2,2,2,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,1.40489159955877,0.11509344077473364,0.2195759427066474,-0.5784008032563286,-0.0022971221609546233,-1.0175107005133568,-0.5277068848032792,0.15657991901618246,-0.5012300362352773,0.8601544293
1,3,1,1,1,0,3,1,1,3,1,3,9,1,1,2,2,2,2,1,1,1,1,2,1,1,0.07036519642323391,-1.08195672545835,1.358829114390496,-0.4594966135510154,-0.50761447622524,-0.5818916368101511,0.7312185605135159,0.4984342538563744,-1.4184445737107771,2.9920661197
1,1,3,0,1,0,3,1,2,1,1,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,-1.0553849905683554,0.33030688672779357,0.14734343349800566,0.4030509736399499,0.2515444813737914,-0.37587604664200913,0.09448756640232389,0.05533135311644345,-0.49959202707916067,0.1747689501
1,3,3,1,0,0,1,2,3,1,4,2,6,4,3,2,2,2,1,2,1,2,2,2,2,2,-1.066189834207019,1.4853003821331479,0.4917991826754059,-0.004080758932482294,-1.1912461156416674,-0.2038027967251831,-0.3758359243441284,0.20937138166667035,1.4993052063271892,0.491967964
1,3,3,1,0,0,3,1,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,-1.2717158060103568,-1.050102842988961,0.2462639790340967,1.5386670022542923,0.2652555408845342,-1.0137657823016666,-0.0458313481263022,-1.1973089432106836,-1.455216756734583,0.7227917971
3,3,3,1,0,1,3,2,3,2,2,1,3,4,3,2,2,1,2,2,1,2,2,2,1,1,-0.3058976708107904,-1.2515627222944439,-0.3786233265019127,1.0619441742074018,-1.3992858272541164,-0.7592767694790238,-0.0370347761372763,-1.055799392670059,1.5316750730779576,6.6205535585
3,3,1,1,0,0,2,2,1,1,3,2,8,4,1,2,1,2,2,2,2,1,1,2,2,2,0.25377862335553014,-0.47859859581943615,0.49693961283226823,0.7247838103837942,0.05336051196795377,0.31745814327940863,-1.3641337262354636,1.2443365887960303,-0.7885404452715069,0.4900764394
3,1,1,0,0,0,3,1,4,1,3,2,8,4,3,2,2,2,2,2,2,2,2,2,2,2,0.0427804045321243,1.2139098525699132,-0.5835001262487661,-0.5440165880809511,0.22748872696242067,-1.0226305073460127,0.8640996132145553,0.16819675567591574,-0.611462701905726,0.3519277463
1,3,3,1,0,0,3,1,3,2,2,1,4,4,3,2,1,2,2,2,1,2,2,2,2,2,0.09522839002621519,-0.2588029029314246,-0.31914756215283946,2.0108696650456035,-0.8584013775552061,0.8878709505871877,-1.0515260356683478,-0.027866689591111764,0.21955336664211317,0.9085308215
3,3,3,1,0,0,3,1,4,1,1,2,6,4,1,2,2,2,2,2,2,2,2,2,2,3,1.0215163900556048,-0.7531838519051051,-0.4601801567536015,0.2561219286342784,0.29415356801428966,-0.9574450490110801,0.7154660032342293,0.6265194917880854,-0.8127785640171162,0.4258539749
1,3,1,1,0,0,3,1,2,3,1,2,4,2,3,2,2,2,1,2,1,2,2,2,2,1,0.7469997844973116,-0.4437445219434643,-1.1640162823534919,-0.7469941770974892,-0.23363264114181398,-0.27838280074546307,-0.14622218087320982,-0.2238688435023237,0.5975879089935601,2.9024353587
2,3,1,0,0,0,2,2,2,1,2,3,6,1,3,2,1,1,1,2,2,2,2,2,2,2,1.0995916489917237,-1.3334938208358984,-1.099392610024122,0.8666456590599398,0.5720519006881063,2.2817269271621203,-0.18745203153200984,-0.30409821104237234,1.1677051524363025,0.4741997222
