weight,regulation,Charged_Content,Factor2,Factor3,Factor4,Factor5,Factor6,Political_Action,Factor8,Negative_Affect,correct_misinformation,bullying,support,deception,accurate_pic,censorship_very_likely,censorship_not_very_likely,censorship_not_at_all_likely,accept_selective_look,selective_vote_reminder,selective_emotion,male,some_college,college_grads,black,asian,mixed_race,other,below_30K,above_75K,very_conservative,conservative,liberal,very_liberal,age_18_29,age_50_64,age_65_up,region,ideology,age,race,income,education,SM6A_W35,SM6B_W35,political identity
0.2779854697,Enough Regulation,1.3752117213007653,1.0630130156017854,0.05331679643532054,-0.7505140678719121,-0.5882100538392959,-0.9383090031915227,0.6569833047459336,2.1465774963144773,-1.5280818548472705,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,1,1,1,3,2,conservative
2.6833666444,More Regulation,0.11451575779178966,-1.0233662137362738,-0.9892823387623032,0.4863826129442963,0.022958856664219228,-0.01547990038780199,0.5159982245254692,-0.10063541928300815,-1.4291062397240737,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,3,1,3,3,2,1,moderate
1.3214050784,Enough Regulation,-1.8440631229245834,0.9861392525304983,0.689848787920045,0.5199237847310559,-0.482577561138876,0.3474884704584361,-0.5155135460492094,-0.8372657680917226,1.7752588525319686,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,4,1,2,2,1,3,conservative
0.1141968067,Enough Regulation,0.5816241781540783,1.612667295769414,0.6623786945562075,-0.6011847612482492,-1.2443134755126664,-0.3389122973721969,-0.3651162864201762,-0.33502963584512646,0.5121985078822376,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3,1,3,1,1,1,3,3,very conservative
0.3101337523,More Regulation,-0.2849454744781408,-1.1284459376100926,1.1890932238837588,0.2232812510976825,-0.6251992491056656,-0.8794371969071711,0.7636612243390575,0.7655137483933478,0.6793142433168853,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,5,2,1,1,1,3,2,very liberal
0.2062463159,Enough Regulation,-1.1578346756918492,1.1321603677846463,1.2769713503279563,0.7136987368902027,-0.8690354783359419,-0.020094172143002874,0.4791722897189273,-1.1879903797870315,-0.3002401737342091,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,3,1,3,2,1,1,1,3,very conservative
1.5986737327,Enough Regulation,-1.2352315060323573,0.8713843859873098,-1.0119859665593205,-0.459311161531617,1.4465270606000618,-0.09202428566498247,-0.24348285427216781,0.6339727676567773,-0.3343244515225547,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2,1,1,1,2,3,conservative
0.2370983816,Enough Regulation,0.8046675887411193,0.9558442990571032,-1.076171911869121,-0.32827065774193376,-0.6665765921704425,0.632150713278843,-0.1014914620462655,0.8037329952685742,-1.4580885001740325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,3,1,1,2,3,3,moderate
0.3397018236,Enough Regulation,0.005927785768339008,-1.7866068701688786,0.04907364444848496,-0.7613593928947621,-0.3191468378640265,-0.7868515132392763,-0.23838368694854215,-1.2062116514507544,-0.8266364574945088,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,2,1,1,1,3,1,conservative
0.1544257056,Enough Regulation,-0.036651075026050764,1.5199920460427097,-0.4767375840456507,-0.672775525882288,0.23047850418742705,0.6691968307946689,-0.9014235200269987,-0.7698978407878734,0.5251125903213163,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,1,1,1,2,3,moderate
1.9496736745,More Regulation,0.0429333564882485,1.1533006702242348,-0.5616541433076201,-0.7198532759123998,0.2221523839687962,-0.9450180925598434,0.14542654926411908,0.9106363327962121,-0.5234612800331402,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,2,9,1,1,3,2,conservative
0.2605583187,More Regulation,0.4924552747504719,-0.3867317042882399,0.06645768281031895,-0.2903299781479616,0.6828985789264636,-0.148260266033081,-1.4839289038335641,-0.31898848868210494,-0.5581829512378096,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,3,4,3,2,3,1,1,3,liberal
0.3517759143,Enough Regulation,-1.1080755589618652,0.9282900149144603,0.4688637666364999,0.34868985206047576,0.7394109594816094,-1.2798589381566716,-0.23322262003922367,0.8265487560458245,-0.3945519722140962,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,5,3,1,1,1,3,3,very liberal
0.8438188035,More Regulation,-2.2573386362779115,0.3974978847921696,1.0941444262632372,1.8086243271822564,0.9645854978431269,-0.48137539206902513,-0.8221982058582552,0.5557038201896317,0.04027010307417706,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,4,4,4,1,1,1,3,liberal
0.4091550212,Enough Regulation,-1.047542052141796,0.7102690405325842,-0.15702947446723947,1.050473767037146,-0.7276806450635166,0.8245157047963646,0.6957076552209459,0.7785204904221726,0.9624562904119552,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,1,1,1,1,3,conservative
1.2862553257,More Regulation,0.5714740579409455,-0.5412530568474818,1.7550717303373105,-0.5909469282906604,0.21783917928891194,-0.7097157510988117,0.5908798187656783,0.8680319926560689,0.44819945351892165,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3,5,1,1,3,1,3,1,very liberal
0.2121056195,More Regulation,-0.42555299438483085,0.19127347638562875,0.01256370750080139,-0.5774126645658147,-0.7304315592334436,0.7114289916447913,2.330774874172012,-0.18606874586723093,0.6574858678974937,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,2,2,1,3,3,moderate
0.2684702091,More Regulation,-1.157056830258694,0.7235998174319438,1.0699204757528562,-1.0623801675285565,0.3906107895047545,-0.2199326598378654,1.8256623145096837,0.3478956660775062,1.5654732181403286,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,4,1,1,1,2,1,moderate
1.3065718577,More Regulation,0.04091365046929634,-0.6786936224502665,-0.6369493387860572,-1.0788918958244385,0.5387706433925463,0.4819822681074455,0.8812087488038187,0.7182359118342584,-1.4770338321566763,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2,1,1,1,2,3,conservative
0.4818121762,More Regulation,0.9060374769829638,-0.4002920524682054,-1.6147105755234232,-0.2541562066777251,0.40796110037099126,-0.014834763419559225,1.0954190472105807,-0.9683085985139116,0.566811851372452,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,5,2,1,1,1,1,2,very liberal
2.0605247055,More Regulation,-0.23431850169367133,-0.8526056154720966,-0.19587996690063272,0.9102094049301738,-0.903463919561722,0.8996128793246644,-0.40387465068673706,-0.1820847764810029,-0.33048165957016057,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,5,3,4,2,2,1,3,very liberal
1.2837216731,More Regulation,0.0822821904333357,1.278108556488678,-0.21028547656408497,-0.32744181707691755,0.20696723024904334,0.14520711993044272,-0.3763377954411806,-0.5755685909503251,-1.58357557188995,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,5,1,1,3,1,3,3,very liberal
0.696680952,More Regulation,-1.8905425339348314,0.4374462387212613,0.6579668406683545,-1.3190636546507015,1.3690696678726237,-0.5761510306440689,0.340699081445362,1.554635496010094,-0.34732411819282827,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,1,2,2,2,3,moderate
3.1386394137,More Regulation,1.4813965288036017,0.15630011510212027,-0.6582671883135591,1.525150408579655,-1.0268932983697718,-0.9052846674654417,2.223625550616643,2.1634103154342395,1.6657717457498644,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,5,2,2,3,3,moderate
0.7244207588,Enough Regulation,-0.9635323658920738,0.8183231153471354,0.8007907873751375,0.8913421029544831,-0.005947161998883718,0.5554602130561094,0.3518150253946939,1.3880384422925955,0.8930678047182186,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,1,3,2,1,3,moderate
7.1029578683,More Regulation,0.8312188152112622,-0.5906510097457154,-0.4458502683791457,-0.8953803101424292,0.2699012480230164,1.5894408517258778,-1.3565223871283951,-0.5227641897724095,-0.4534285123540545,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,3,2,2,3,2,3,3,moderate
1.0725454385,More Regulation,0.1547343917943457,1.4296631602600551,1.2537602233227036,0.7460649510382371,-0.08347237178311329,0.36964115189614,-1.8034025208959623,-0.4141089784853001,-0.36319800534785396,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,2,3,2,2,1,moderate
4.5727897937,More Regulation,0.38560837605983456,0.9985496297059044,-1.35119627757256,-0.7704566583239679,0.4689213792224987,1.3421560096297942,1.74131684721403,0.7632684769176019,0.7191069248501133,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,1,1,3,2,3,1,moderate
7.1457755586,More Regulation,-1.1252557145559299,0.7765051625052554,-0.6410878094734141,0.2576742317213888,0.2095663060235201,-1.1740478574904685,-0.30968637343887545,1.8223611583343133,0.6885936699373683,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,2,1,1,3,3,3,conservative
0.7724904522,Enough Regulation,0.4813431576050554,-0.30443678007444924,-0.2979258336888338,-0.34024045518377194,-0.6618856243430618,-0.6237047799311076,-0.0887235813580941,-0.458765085173338,-0.7022335434195093,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,5,2,1,1,2,3,2,very liberal
1.6795838762,More Regulation,-2.5777224363637297,-0.36236734245621555,-0.01705072466389902,0.9351427333592888,-1.29779948001055,0.7814876301751961,-1.6918196516563373,-0.36075786526873976,-0.18055001003948537,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,2,2,1,3,moderate
7.1457755586,More Regulation,-0.0011743714087577364,-0.2711723534377302,-0.7047019016481383,0.03299954701343145,-0.008220961194874532,-0.37057281848538354,-0.27720773981882485,0.45077795409475124,-1.5662602311359466,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,4,1,1,3,3,3,moderate
4.1070098731,More Regulation,0.8104884416432854,-2.073457519483892,-0.6578472058867085,-0.7223093806574769,-0.21551510090795234,-0.8332784375501628,0.028275752571224555,2.073073281327505,-0.7294189842631478,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,2,2,2,moderate
1.8933344947,Enough Regulation,-0.0645100611885365,-1.2834068737431115,-0.5727334954345713,0.6699774568322368,-0.134631477110459,0.2571189053143868,-0.01094358440987591,-0.12287237268350508,-0.40611005527257127,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,3,3,3,moderate
0.5323740197,More Regulation,1.3539178625926522,1.3316410325064147,-2.0370208105898064,-0.624982690538796,0.29559636309402637,-0.9533175608830853,2.2709169109638125,0.7345677076281167,1.590352572223443,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,3,1,1,3,2,3,3,moderate
1.5002415864,More Regulation,0.5393363801149714,-0.1376963360033628,-0.3831623620607606,-0.3442100150437464,-0.5385454497548217,-0.8982680511728129,1.7584274336455907,-0.320027717976909,0.43756247614608157,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,2,1,2,2,3,3,very liberal
0.2880085628,More Regulation,0.08606996331672281,-1.7086485166777932,0.1815026599059267,-0.8395064572738585,0.23953135398224404,-0.902274305768138,0.038477490377389914,-0.7211990616452809,-0.8046366312762692,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,4,1,2,2,3,3,very conservative
0.4399606386,More Regulation,-1.8149271011182164,-0.43623386612268855,0.22911478423771545,-0.4758172816237879,0.2019807438658803,-0.9450961032246622,0.3553023121120312,-1.3885170915860807,1.588509993326247,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,4,4,4,1,2,1,3,liberal
0.2740816568,More Regulation,0.8566545299663865,-0.4371172003425618,-0.5005269025150114,-0.5502053184273942,0.6618929629131272,0.7623361198940172,-0.11946227084368768,-0.07783579570077903,1.5032999944548413,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,2,1,3,3,moderate
0.2920712649,Enough Regulation,0.15775566067394756,0.8767179603199319,-1.4514214634385054,-0.769513441833785,1.5932184941777807,0.20221019197780235,2.211743866356783,-0.8370946062147994,0.6540140208532523,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,1,1,2,1,3,1,moderate
1.940137321,More Regulation,0.7147905250013633,1.1125959404510553,-0.5485359959773061,-0.3103362586733026,-0.7726409667948493,0.9713067236322503,0.692461719840977,0.009442516423121218,0.6677857108986676,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,3,1,1,3,1,3,3,moderate
0.2334562585,More Regulation,0.7698137439960343,-0.5810617798495719,-0.3676970056565809,0.023707841127622795,-0.85179437933127,-0.8056910154568285,-1.1564447266574864,-0.7127345391877213,0.28582874446361445,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3,2,4,2,3,2,3,1,conservative
0.3984270506,Enough Regulation,-1.1781371483860181,0.7832407258223599,-1.0103782263125196,-0.9741054567535524,0.8892355282750471,0.8558734212195767,-0.8209529016413442,1.509342053886546,-1.3656100128685038,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,3,2,3,1,1,3,1,moderate
0.4330767471,Enough Regulation,0.24525773293656786,-0.1906830324460547,0.2472984821870564,0.12153783987408727,-0.761179426685888,-1.0181709900917273,0.1236331461902653,-1.1107421180399004,0.4560912706171115,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,4,1,1,3,2,3,2,liberal
1.172973021,More Regulation,-0.443206485147595,-0.8002525037226479,0.2410465891568596,1.5203635188854407,-1.1862742288713422,0.1747163282827908,0.710701345193231,-0.15712618848191814,1.8572960029698309,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,2,1,3,3,2,1,very conservative
1.8616990475,More Regulation,-0.44980526867924786,1.2482618255083426,0.5904878453396744,0.6134818821118901,0.10632381263001008,-1.1816039032537455,-0.4563380748825137,-0.18859988368943414,-0.37606062765846987,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,2,1,2,1,1,3,liberal
7.1457755586,Enough Regulation,-1.7799355813723887,-0.8188722218335254,-0.30786574034645287,0.006306408098620084,2.2985133072475494,1.5217578207101863,-0.17409946029515605,1.023167564175137,-1.2439291195200985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,2,1,3,3,3,1,very conservative
0.3361478491,More Regulation,-0.25424968378582014,-0.14567260366142112,-0.483262218068132,-0.28101694694369106,-0.8159000672939661,-0.5681337123253087,-0.5611939846657735,-0.3634029826112388,1.5776764667327865,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3,1,3,3,1,2,1,moderate
2.4140969004,Enough Regulation,-0.6486445334095663,1.6953254748195699,0.127212725673229,0.13974069658218075,0.06721641658657485,0.3042544177306731,-1.792121271958842,-0.8198908727071436,1.6983093045449495,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,1,3,3,3,3,moderate
0.7141729551,Enough Regulation,1.225738671801836,0.9226934351689151,0.45607415734918266,-0.8202389209875083,-0.8030490919592042,1.4403401143476433,1.9322193119424853,-0.17538110443214291,-1.392204548801957,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,1,1,2,2,3,3,moderate
0.3968788262,More Regulation,0.06597312011882542,0.9575303735276187,1.5512674871055296,-0.050837436616424474,1.461941082279193,-0.9281280411856452,-0.6952301712504325,0.3814938277722368,-0.4485131266579673,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,2,1,1,1,3,3,liberal
0.3028326589,Enough Regulation,1.1067186738507189,-1.522631821056114,1.912769115627311,0.1648696700629642,-0.9707570276206582,0.872507698477836,-0.21372804209354926,-0.5784120662154165,0.48674462617189346,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,4,1,1,3,2,3,3,liberal
0.2864442716,More Regulation,-0.5605805733881797,0.8615578647066279,-0.40729346531776484,-1.093443007663991,-0.07491134960152618,-0.14847038956443712,0.201046352018943,-0.43268362172003194,-0.5803097135266371,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,2,2,2,3,2,2,3,conservative
0.683707274,More Regulation,-0.951071849162781,0.38229881539325894,-0.7451732526655431,-0.5681125190155814,-0.5436600418871301,0.2631483273232134,0.5677901171270507,-0.019035447919941433,-0.37359760434908185,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,5,1,1,1,2,2,3,very liberal
0.1510792461,More Regulation,1.09581856742587,-1.8792703223033913,0.5293568565116225,-0.6825880531354972,0.8665990488250652,-0.8483185332742477,0.18532259820488273,2.187765395801744,1.3940841806440782,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,3,1,1,1,2,1,moderate
0.3855304924,More Regulation,0.7017516139176715,0.6429947264354325,0.014079033624262669,-0.10066516618980977,2.0708979957820124,0.1127441626524767,-0.7989023187943445,1.393973327728952,0.5880159750444142,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,5,3,1,2,1,3,3,very liberal
4.4932798191,More Regulation,0.3754889751671139,0.49165078169898774,0.4393028434474025,-0.15058355123604225,-0.7465193466825198,0.24783869334647243,0.21464923391595964,-0.6800806093072971,1.655466822807136,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,1,1,3,2,1,moderate
0.2956864358,Enough Regulation,0.6875918554868741,0.849536386535787,-0.8600332940757873,-0.34494146769811496,-1.1157079751329968,0.03600270929473339,0.3962030344169295,-0.2376933733884173,0.5160975549457639,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,3,1,1,2,2,3,conservative
0.293210401,Enough Regulation,-0.8049091050961236,0.7106883245337848,-1.5004636702712646,-0.4153377037047639,-1.1789224168885328,-1.0774774731153656,1.2853010907852247,1.6339063634905866,-0.4747649794256142,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,2,1,3,1,3,3,conservative
3.2500677611,More Regulation,0.9540169974465592,-0.7914078650295626,-0.6884437608916263,0.8216230548874494,0.29897482435275213,0.9208461869471981,-0.023669574669458637,-0.22491654285250762,0.7506538716011755,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,2,3,5,2,3,2,1,conservative
0.6741224962,More Regulation,-0.055241664751761815,1.6935018055322457,-0.6343610728080133,-0.7007755950007242,0.1338820817471246,-0.8708464722439604,-0.7625258518915056,-0.017035671676003034,1.3529999284351035,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,1,2,1,3,1,conservative
2.5971502525,Enough Regulation,-0.3080278031760443,1.3407169267108154,0.25746051421606836,-0.6103640490964781,0.20770940883904881,-0.454923883934472,-0.4066294681095708,-0.6396231522557475,0.55236335234225,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,3,1,2,2,3,3,conservative
0.2321592105,More Regulation,0.5778090329301983,-0.8888301931714537,-0.5424191186634251,-0.7588681734994271,-0.2120566758635262,-0.7910160920785959,1.200367424117673,-1.7450572737763055,-1.7263817766754384,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,5,2,1,3,1,1,2,very liberal
0.6583838039,Enough Regulation,0.07455754057011325,1.5181673561609828,-0.06431663276956774,-0.034810887026448606,-0.12145293779848586,0.31543936441094633,-0.8441974548004828,0.5233718740237135,0.6529245938580754,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,2,1,1,1,1,3,moderate
0.8008573043,Enough Regulation,-0.9131556910704921,0.593470082370819,-0.34772009174478785,-0.7582512619105548,0.33020262518405413,-0.14835213642969403,0.7889499242406025,-0.27864070235499067,-0.33016325129723817,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,1,2,3,3,2,moderate
0.400700134,Enough Regulation,-1.062959863433444,1.0251470375225458,0.8417800763252342,0.6745387388790465,-1.6972919983910606,-0.20482281163650395,0.3910196693963156,0.38208346350746225,-1.2474432527254948,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,3,1,2,2,1,3,conservative
0.2375730799,More Regulation,0.20206710539424358,0.4026086153291418,0.17698857446754668,-0.30704986279795476,-1.039710365140359,-0.5979622341586392,0.5228268833328007,-1.396890049684973,0.5386086484845811,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4,5,1,1,3,1,2,3,very liberal
0.3236747871,Enough Regulation,-1.3457415695436965,0.12552209628702204,-1.2464565041296307,-0.008311234572159376,-0.25414069333776046,-0.36103653850897993,-0.33246703905197217,-0.03938814355571596,-0.403152759962414,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,1,1,1,1,3,moderate
1.1867242269,More Regulation,0.11885533708180816,-0.16731532566924479,0.5873684919847952,0.6659767833059297,-0.008770235801529434,0.5034015321430512,-0.028369930863691127,-0.48446111027669003,0.7776537020907993,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,4,1,3,3,1,3,moderate
2.1239990483,More Regulation,0.6014787839562792,0.3008976288679837,-1.3142765175116535,0.02329409871670675,-0.36016294891295075,0.47591470152325555,-0.8191627444556286,-0.9916147285985385,-0.4635973781573393,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,2,1,1,3,moderate
0.2634228994,More Regulation,0.07243839521391301,-0.3683973389190724,1.940895267021751,-0.1332180251016941,-0.7454817191489113,-0.3661359989236263,-0.31532981442804625,-1.4940532444708152,0.4995148649809818,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,3,1,1,3,2,1,3,moderate
0.1921452212,Enough Regulation,0.3093145838321686,1.1242578428010728,-0.41613317455984666,1.2566201745847818,-0.05171126462112864,0.5899093795777195,-0.7673389024367613,2.1216383425798244,-1.2797857065178757,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,2,4,3,2,3,3,moderate
0.9944160729,More Regulation,0.04051804393475773,0.017515821271455765,0.4142315677538249,0.7790681908888263,0.02516912741841753,-1.0665144403954008,-0.20128518835432507,-0.35942519083619295,0.5249748924494727,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,2,1,2,3,3,moderate
0.3550049216,Enough Regulation,-1.851900429957176,0.8797523404793667,-0.12753929957351806,-0.41422923464789363,-0.23233395278271818,-1.0565344186206929,0.7006658561435188,0.13807389548880486,-0.39660480248269864,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,2,1,1,1,1,3,liberal
0.1732623197,More Regulation,0.7388256044713855,-1.7587391682941547,1.1922457549615832,-0.3528632099895728,-0.4851358934727959,-0.7668047411264457,0.18276448156506706,-0.9976554191796589,1.2051830168387552,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,4,4,4,1,1,1,3,3,liberal
0.2554205864,More Regulation,-0.1534983220465385,-0.9409593776084197,0.7308726491618055,0.4091808703753944,-0.5572053054862792,0.28710276704049426,-1.418774224157732,-0.04731826006699113,1.5586345871366314,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,3,1,2,1,2,3,liberal
0.2857954795,Enough Regulation,0.05727814518515581,1.15695179368575,-0.5011704917321113,-0.40433908355737547,-0.9399581428539683,-0.2914698996938868,0.968338472150791,-0.1948718505147679,-1.5573831797508948,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,3,2,2,3,1,1,3,moderate
0.6210298152,More Regulation,1.7568197968605215,1.662332437013427,-0.4664997493413125,3.844307603189954,0.8826971690510131,-1.2082129181568015,-1.8630557251671531,1.733357504683623,-1.0271487686309768,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,2,3,3,1,3,moderate
0.1198186611,More Regulation,0.12043414068833307,0.03560223219157645,0.6354247509639483,-0.4968692251041955,0.9143269067285716,-0.37451140055400006,-1.6710302990759316,0.11445974006882786,1.3096167221085167,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,4,4,1,1,1,2,1,liberal
